customer_id,CustomerName,Gender,age,City,State,Pincode,DateOfBirth,Age,MaritalStatus,Education,Occupation,AnnualIncome,AccountOpenDate,CustomerSegment,account_type
18440,Yachana Solanki,Male,36,Hyderabad,Telangana,825064,03-02-1973,52,Married,Master,Business Owner,2062138,25-11-2010,Platinum,Savings
18441,Abha Bumb,Male,40,Thiruvananthapuram,Kerala,502319,20-05-2010,15,Married,Bachelor,Retired,348425,28-09-2023,Regular,Current
18442,Unnati Barman,Female,70,Jaipur,Rajasthan,507861,09-03-1984,41,Single,High School,Business Owner,2316232,28-07-2012,Platinum,Savings
18443,Jyoti Bahri,Male,58,Pune,Maharashtra,318179,16-05-1965,60,Widowed,Bachelor,Self-employed,1207124,10-09-2010,Gold,Salary
18444,Vasudha Rao,Male,39,Bhopal,Madhya Pradesh,182318,19-03-1962,63,Single,Diploma,Student,155085,20-11-2015,Regular,Savings
18445,Siya Dutt,Female,35,Chennai,Tamil Nadu,48612,16-09-2005,20,Married,Diploma,Retired,231967,20-10-2018,Regular,Current
18446,Gagan Buch,Male,70,Chennai,Tamil Nadu,626464,15-08-1979,46,Single,PhD,Retired,352003,21-10-2010,Regular,Salary
18447,Gunbir Chaudhari,Male,24,Hyderabad,Telangana,320485,30-07-2016,9,Single,High School,Self-employed,1226380,29-01-2011,Gold,Savings
18448,Ubika Badami,Female,46,Chennai,Tamil Nadu,755173,01-10-2006,19,Married,Master,Retired,124572,09-06-2017,Regular,Current
18449,Fitan Edwin,Female,44,Bhopal,Madhya Pradesh,255735,22-04-1993,32,Single,High School,Business Owner,2857780,04-03-2014,Platinum,Salary
18450,Chandresh Tak,Male,51,Bangalore,Karnataka,305188,02-03-1962,63,Married,Diploma,Student,142481,16-07-2024,Regular,Current
18451,Vaishnavi Swaminathan,Female,29,Ahmedabad,Gujarat,345564,22-03-2000,25,Single,Diploma,Salaried,563658,19-01-2011,Silver,Salary
18452,Bhavani Sur,Female,60,Chandigarh,Punjab,858767,11-03-1996,29,Married,Bachelor,Self-employed,417659,25-12-2016,Regular,Salary
18453,Peter Tandon,Female,56,Ahmedabad,Gujarat,804,19-12-1989,36,Married,Diploma,Retired,362214,17-02-2023,Regular,Current
18454,Jagrati Roy,Female,35,Bhopal,Madhya Pradesh,580706,27-12-2014,11,Single,PhD,Retired,451909,20-08-2017,Regular,Salary
18455,Jai Solanki,Female,21,Bhubaneswar,Odisha,953264,17-04-2001,24,Married,Bachelor,Retired,486605,06-09-2018,Regular,Current
18456,Widisha Badal,Male,55,Chandigarh,Punjab,565399,15-02-1991,34,Single,Bachelor,Retired,279318,14-05-2019,Regular,Savings
18457,Tanay Mann,Female,35,Bhubaneswar,Odisha,195351,13-10-2015,10,Single,High School,Self-employed,1743772,30-12-2021,Gold,Salary
18458,Chanchal Kumar,Female,66,Ahmedabad,Gujarat,329400,18-04-1989,36,Married,Diploma,Business Owner,1085853,25-12-2018,Gold,Savings
18459,Banjeet Vyas,Male,64,Jaipur,Rajasthan,892756,24-07-1985,40,Married,Master,Business Owner,2958346,08-10-2017,Platinum,Salary
18460,Champak Bumb,Male,42,Pune,Maharashtra,964677,04-01-1993,32,Married,Diploma,Student,164239,30-12-2011,Regular,Savings
18461,Guneet Badami,Male,52,Delhi,Delhi,572806,26-07-1964,61,Single,High School,Student,131487,20-06-2010,Regular,Salary
18462,Nakul Chada,Female,35,Bangalore,Karnataka,358464,19-05-2006,19,Married,Diploma,Salaried,991079,29-06-2014,Silver,Current
18463,Ranveer Sarin,Male,51,Kolkata,West Bengal,517725,15-07-2012,13,Married,Master,Business Owner,1844925,19-04-2022,Gold,Salary
18464,Osha Shukla,Female,56,Thiruvananthapuram,Kerala,943756,23-01-1971,54,Single,Diploma,Self-employed,788068,25-05-2023,Silver,Salary
18465,Arunima Biswas,Female,43,Mumbai,Maharashtra,880833,01-05-1999,26,Single,Diploma,Business Owner,796158,14-01-2018,Silver,Savings
18466,Dalaja Bhattacharyya,Female,38,Kolkata,West Bengal,340082,26-09-2003,22,Married,Bachelor,Business Owner,2559451,21-09-2014,Platinum,Current
18467,Mohammed Dada,Male,35,Kolkata,West Bengal,322281,18-11-1998,27,Married,Master,Student,145356,04-08-2020,Regular,Salary
18468,Damyanti Deshpande,Female,39,Patna,Bihar,603637,09-02-2006,19,Single,High School,Retired,132517,12-03-2024,Regular,Salary
18469,Avi Nayak,Female,21,Chennai,Tamil Nadu,503559,30-03-1963,62,Single,High School,Retired,250742,27-01-2014,Regular,Salary
18470,Mahika Ganguly,Male,59,Kolkata,West Bengal,809520,11-10-2019,6,Single,High School,Business Owner,2904285,14-01-2013,Platinum,Salary
18471,Naveen Das,Female,30,Thiruvananthapuram,Kerala,646004,28-02-2009,16,Married,High School,Business Owner,2753542,21-04-2020,Platinum,Current
18472,Brijesh Pai,Male,24,Bangalore,Karnataka,806848,23-10-2010,15,Married,Diploma,Business Owner,2678552,15-11-2021,Platinum,Current
18473,Dayamai Pai,Male,27,Kolkata,West Bengal,525149,22-05-2005,20,Married,Diploma,Business Owner,2576633,28-02-2015,Platinum,Current
18474,Lopa Gara,Female,69,Pune,Maharashtra,868365,13-01-1966,59,Married,Bachelor,Student,188731,13-11-2022,Regular,Savings
18475,Adya Bhandari,Male,43,Delhi,Delhi,425550,03-10-1973,52,Divorced,Diploma,Business Owner,1063545,05-02-2014,Gold,Salary
18476,Ranbir Sibal,Male,61,Mumbai,Maharashtra,319481,26-11-1993,32,Married,Diploma,Business Owner,2988416,20-06-2023,Platinum,Savings
18477,Lucky Dar,Male,55,Hyderabad,Telangana,827377,14-08-1989,36,Married,Master,Salaried,1470864,08-03-2010,Gold,Current
18478,Bimala Krishnan,Male,40,Chandigarh,Punjab,400714,08-04-2019,6,Single,High School,Salaried,1351258,26-09-2013,Gold,Salary
18479,Bhavika Pall,Female,42,Mumbai,Maharashtra,873927,18-06-1999,26,Married,Diploma,Business Owner,2545354,21-08-2017,Platinum,Salary
18480,Wriddhish Brar,Female,66,Chennai,Tamil Nadu,608322,26-12-2016,9,Married,Diploma,Retired,175283,23-10-2014,Regular,Savings
18481,Vasudha Nazareth,Male,24,Kolkata,West Bengal,881236,18-12-1983,42,Single,Bachelor,Self-employed,1381508,25-01-2014,Gold,Salary
18482,Qadim Rajan,Male,56,Chennai,Tamil Nadu,207437,30-11-1972,53,Widowed,Bachelor,Salaried,1056217,24-11-2016,Gold,Salary
18483,Oscar Kala,Female,31,Kolkata,West Bengal,718182,03-10-1972,53,Married,Master,Business Owner,1754458,04-01-2016,Gold,Savings
18484,Netra Badami,Male,65,Delhi,Delhi,281950,12-08-1977,48,Married,Bachelor,Salaried,878549,10-11-2021,Silver,Salary
18485,Krish Raju,Male,54,Bhopal,Madhya Pradesh,482012,11-05-1968,57,Married,Master,Business Owner,1094514,13-03-2022,Gold,Savings
18486,Manthan Nagy,Male,63,Bhubaneswar,Odisha,760921,05-05-2015,10,Married,Bachelor,Retired,187352,18-03-2022,Regular,Current
18487,Neha Aggarwal,Male,67,Patna,Bihar,442771,10-06-1994,31,Single,High School,Retired,102593,02-07-2010,Regular,Current
18488,Kamya Bir,Male,64,Kolkata,West Bengal,355654,27-09-1984,41,Single,Diploma,Salaried,1204134,11-01-2021,Gold,Salary
18489,Jatin Dhawan,Male,56,Bhubaneswar,Odisha,746801,20-05-1995,30,Married,Bachelor,Self-employed,561491,07-03-2019,Silver,Savings
18490,Siddharth Hegde,Male,67,Thiruvananthapuram,Kerala,187814,04-10-1979,46,Married,PhD,Self-employed,1840615,05-06-2023,Gold,Current
18491,Devika Srivastava,Male,26,Patna,Bihar,537499,04-10-1963,62,Married,Diploma,Self-employed,1867653,10-10-2019,Gold,Savings
18492,Manbir Gaba,Male,39,Patna,Bihar,424667,13-12-1963,62,Single,Diploma,Self-employed,1561844,02-01-2018,Gold,Savings
18493,Abha Sahota,Female,49,Pune,Maharashtra,164488,05-03-1987,38,Married,Master,Student,144847,18-05-2020,Regular,Current
18494,Charita Lalla,Female,51,Bhubaneswar,Odisha,532712,31-01-1961,64,Married,High School,Business Owner,670256,11-08-2020,Silver,Savings
18495,Rohan Mane,Male,49,Bhopal,Madhya Pradesh,2055,05-12-1971,54,Married,Bachelor,Retired,317136,12-12-2018,Regular,Current
18496,Arya Andra,Male,49,Bhubaneswar,Odisha,423340,13-06-1977,48,Married,High School,Self-employed,1673651,20-01-2017,Gold,Salary
18497,Gaurang Dhawan,Male,68,Bhubaneswar,Odisha,80009,14-07-1997,28,Widowed,High School,Student,94608,29-12-2016,Regular,Savings
18498,Yochana Chana,Male,42,Lucknow,Uttar Pradesh,262216,27-01-2011,14,Single,Diploma,Business Owner,2995240,14-10-2014,Platinum,Salary
18499,Sachi Badal,Male,24,Chennai,Tamil Nadu,919559,16-05-1977,48,Single,Bachelor,Student,190564,29-10-2022,Regular,Savings
18500,Vrinda Vala,Female,65,Bhubaneswar,Odisha,89183,18-06-1997,28,Single,High School,Salaried,1280236,27-11-2017,Gold,Current
18501,Panini Mangal,Male,55,Thiruvananthapuram,Kerala,473406,09-08-1973,52,Married,Bachelor,Salaried,786873,16-05-2023,Silver,Current
18502,Nidhi Keer,Female,61,Bhubaneswar,Odisha,638944,20-04-1998,27,Single,High School,Self-employed,1753407,07-09-2013,Gold,Current
18503,Darika Zachariah,Male,47,Hyderabad,Telangana,905535,28-01-2009,16,Married,Bachelor,Salaried,1403493,06-06-2022,Gold,Current
18504,Rayaan Borah,Female,36,Bhubaneswar,Odisha,732533,22-12-2010,15,Married,Diploma,Business Owner,2311077,18-09-2022,Platinum,Current
18505,Anjali Murty,Male,59,Mumbai,Maharashtra,402139,21-11-1982,43,Married,Bachelor,Self-employed,1837746,30-03-2012,Gold,Savings
18506,Dalbir Hayre,Female,36,Chandigarh,Punjab,744863,23-11-1978,47,Married,Master,Student,122254,01-10-2015,Regular,Salary
18507,Watika Bhasin,Female,64,Thiruvananthapuram,Kerala,244696,19-01-1960,65,Married,High School,Retired,118193,03-07-2019,Regular,Current
18508,Gaurika Deshpande,Male,43,Patna,Bihar,994198,10-12-1965,60,Married,High School,Retired,132350,18-04-2015,Regular,Current
18509,Theodore Ravi,Male,37,Kolkata,West Bengal,695513,29-08-1974,51,Single,Master,Retired,299178,21-08-2011,Regular,Savings
18510,Mason Buch,Male,64,Kolkata,West Bengal,939448,12-05-1963,62,Married,Diploma,Business Owner,2508873,23-09-2013,Platinum,Current
18511,Gavin Ben,Male,34,Bhubaneswar,Odisha,665637,27-10-1983,42,Married,Diploma,Self-employed,692956,19-09-2024,Silver,Savings
18512,Ishani Nagy,Female,24,Mumbai,Maharashtra,871639,20-04-2003,22,Married,High School,Salaried,940239,17-08-2016,Silver,Salary
18513,Harish Dey,Male,59,Lucknow,Uttar Pradesh,78242,05-12-1965,60,Divorced,PhD,Self-employed,1270078,06-09-2017,Gold,Savings
18514,Thomas Dugar,Female,43,Patna,Bihar,765567,28-08-1979,46,Divorced,Master,Student,163191,22-04-2015,Regular,Current
18515,Pallavi Thakkar,Female,70,Jaipur,Rajasthan,206648,05-01-2002,23,Married,High School,Retired,205994,25-10-2015,Regular,Savings
18516,Rohan Bal,Female,60,Pune,Maharashtra,922366,09-11-1974,51,Single,Bachelor,Self-employed,1625064,04-03-2020,Gold,Savings
18517,Samar Bhatia,Female,55,Patna,Bihar,173663,09-04-2004,21,Married,Master,Self-employed,478481,14-11-2015,Regular,Current
18518,Fiyaz Dutta,Male,36,Patna,Bihar,108525,01-04-1970,55,Single,Diploma,Salaried,815383,20-01-2023,Silver,Savings
18519,Kabir Dhawan,Female,47,Delhi,Delhi,687901,05-03-1967,58,Single,Diploma,Student,92526,24-06-2011,Regular,Savings
18520,Vasudha Bawa,Male,62,Pune,Maharashtra,609923,26-03-2001,24,Single,Diploma,Retired,145990,17-09-2011,Regular,Salary
18521,Omaja Tailor,Female,30,Ahmedabad,Gujarat,574411,30-09-1990,35,Single,High School,Salaried,838848,10-02-2019,Silver,Current
18522,Omaja Krishnan,Female,62,Mumbai,Maharashtra,178306,03-05-2015,10,Single,Bachelor,Retired,229589,07-10-2010,Regular,Savings
18523,Lavanya Kant,Female,32,Delhi,Delhi,854701,20-05-1993,32,Married,Diploma,Salaried,416622,04-06-2021,Regular,Savings
18524,Hemani Minhas,Male,62,Bhopal,Madhya Pradesh,588294,25-01-2002,23,Divorced,Bachelor,Salaried,706806,14-12-2015,Silver,Salary
18525,Jeet Bail,Male,68,Bhubaneswar,Odisha,610753,25-02-1983,42,Single,Diploma,Retired,146641,10-06-2020,Regular,Salary
18526,Rishi Nagar,Female,23,Bangalore,Karnataka,609527,08-10-2011,14,Divorced,Bachelor,Student,192602,16-03-2022,Regular,Current
18527,Praneel Sem,Male,60,Delhi,Delhi,999329,10-02-2010,15,Single,Bachelor,Business Owner,1296575,14-09-2012,Gold,Savings
18528,Bina Sura,Male,69,Patna,Bihar,311964,26-02-2009,16,Single,Bachelor,Business Owner,2876788,08-07-2022,Platinum,Savings
18529,Yochana Deol,Female,23,Ahmedabad,Gujarat,520768,29-08-1989,36,Married,Master,Self-employed,901356,19-07-2013,Silver,Salary
18530,Gagan Sur,Female,31,Bhopal,Madhya Pradesh,163418,27-08-2016,9,Married,High School,Self-employed,907121,02-04-2013,Silver,Savings
18531,Nilima Datta,Female,57,Pune,Maharashtra,535684,27-08-2019,6,Single,Bachelor,Student,55195,31-08-2013,Regular,Savings
18532,Varenya Loyal,Male,28,Chennai,Tamil Nadu,472567,17-04-1989,36,Single,Bachelor,Business Owner,831265,15-10-2014,Silver,Savings
18533,Tejas Brar,Female,54,Chennai,Tamil Nadu,931824,03-04-2007,18,Married,Diploma,Self-employed,627528,02-06-2024,Silver,Salary
18534,Neel Sankaran,Male,62,Bhopal,Madhya Pradesh,820099,16-12-1973,52,Single,High School,Business Owner,969922,24-12-2015,Silver,Salary
18535,Robert Dugar,Female,36,Delhi,Delhi,824129,27-11-2019,6,Married,Diploma,Business Owner,2632007,30-01-2016,Platinum,Savings
18536,Maanas Viswanathan,Male,63,Bangalore,Karnataka,175861,28-11-2012,13,Married,Master,Business Owner,1602452,24-03-2024,Gold,Salary
18537,Yashoda Kulkarni,Male,39,Bhubaneswar,Odisha,92236,27-08-2006,19,Single,Bachelor,Self-employed,1802122,07-11-2022,Gold,Salary
18538,Gaurav Pandit,Female,21,Delhi,Delhi,815373,10-01-1985,40,Married,Bachelor,Self-employed,444988,30-06-2016,Regular,Savings
18539,Gaurangi Mann,Female,31,Bhopal,Madhya Pradesh,616081,11-04-2013,12,Single,High School,Student,154984,30-03-2016,Regular,Current
18540,Oni Mitra,Female,69,Kolkata,West Bengal,332952,02-01-1982,43,Married,PhD,Salaried,1041640,08-03-2020,Gold,Salary
18541,Ekalinga Raja,Female,59,Jaipur,Rajasthan,725722,17-04-1980,45,Married,Diploma,Self-employed,927626,22-12-2024,Silver,Current
18542,Widisha Mitter,Female,51,Ahmedabad,Gujarat,74162,29-12-1961,64,Divorced,Bachelor,Retired,363070,10-10-2016,Regular,Salary
18543,Mason Kumar,Female,33,Bhopal,Madhya Pradesh,540313,04-12-1998,27,Married,Master,Salaried,1415217,07-01-2022,Gold,Current
18544,Ekta Ramanathan,Female,70,Patna,Bihar,791979,14-05-2003,22,Married,High School,Business Owner,1856367,24-10-2016,Gold,Salary
18545,Omaja Srinivasan,Female,28,Mumbai,Maharashtra,155022,02-06-1984,41,Single,Bachelor,Student,139951,12-10-2021,Regular,Current
18546,Sarthak Dugar,Female,52,Hyderabad,Telangana,239446,09-06-1989,36,Married,High School,Retired,374239,18-12-2017,Regular,Salary
18547,Yagnesh Bahl,Male,39,Lucknow,Uttar Pradesh,781121,25-08-2005,20,Married,High School,Retired,361175,29-11-2024,Regular,Salary
18548,Urvashi Gupta,Female,54,Kolkata,West Bengal,542207,19-12-1986,39,Married,Bachelor,Salaried,970632,11-11-2018,Silver,Salary
18549,Geetika Nagi,Male,57,Lucknow,Uttar Pradesh,982530,03-10-2004,21,Married,High School,Student,147394,22-11-2023,Regular,Savings
18550,Liam Kari,Male,58,Thiruvananthapuram,Kerala,362143,22-04-1996,29,Single,Diploma,Salaried,579822,17-12-2016,Silver,Savings
18551,Oni Anne,Female,23,Chennai,Tamil Nadu,809157,07-08-1964,61,Married,Diploma,Self-employed,1860728,03-10-2016,Gold,Current
18552,Anmol Nagarajan,Female,58,Thiruvananthapuram,Kerala,444941,30-01-2013,12,Married,Diploma,Business Owner,1714459,15-05-2017,Gold,Current
18553,Mason Goda,Female,53,Bangalore,Karnataka,832380,11-12-1986,39,Married,High School,Student,143186,21-10-2011,Regular,Salary
18554,Panini Pai,Female,50,Thiruvananthapuram,Kerala,63878,11-02-1983,42,Married,Bachelor,Self-employed,721870,21-11-2015,Silver,Savings
18555,Rishi Kibe,Male,37,Kolkata,West Bengal,374917,21-07-1969,56,Single,High School,Business Owner,2888711,21-12-2013,Platinum,Savings
18556,Urvi Doshi,Female,69,Pune,Maharashtra,100417,10-04-1973,52,Widowed,Master,Business Owner,2147083,25-08-2012,Platinum,Current
18557,Nathaniel Ray,Female,48,Lucknow,Uttar Pradesh,245422,16-10-2009,16,Single,Bachelor,Self-employed,618820,12-02-2024,Silver,Current
18558,Isaac Balasubramanian,Male,21,Ahmedabad,Gujarat,94393,23-01-1980,45,Married,Diploma,Student,140073,03-04-2018,Regular,Current
18559,Michael Brahmbhatt,Female,23,Chennai,Tamil Nadu,941751,23-08-1979,46,Married,Master,Retired,139227,24-05-2020,Regular,Savings
18560,Raghav Hari,Male,34,Chennai,Tamil Nadu,89216,25-04-1982,43,Divorced,High School,Salaried,879820,24-02-2013,Silver,Savings
18561,Charita Dar,Male,56,Lucknow,Uttar Pradesh,11231,28-08-2001,24,Married,Diploma,Student,100556,03-12-2023,Regular,Savings
18562,Zayan Munshi,Female,40,Jaipur,Rajasthan,368053,30-09-1973,52,Married,High School,Retired,316042,25-02-2023,Regular,Current
18563,Laban Krishna,Male,36,Delhi,Delhi,614706,04-11-1968,57,Single,Diploma,Retired,419088,02-02-2012,Regular,Salary
18564,Eta Ratti,Female,62,Kolkata,West Bengal,256455,23-08-2008,17,Single,PhD,Retired,339840,05-10-2015,Regular,Salary
18565,Luke Kala,Male,43,Bhubaneswar,Odisha,203250,19-05-2005,20,Single,High School,Salaried,830477,21-12-2012,Silver,Savings
18566,Barkha Gade,Female,34,Hyderabad,Telangana,956443,25-07-1992,33,Married,Master,Salaried,1026541,06-07-2018,Gold,Savings
18567,Tanvi Bajwa,Female,45,Bangalore,Karnataka,920804,07-01-1997,28,Married,Bachelor,Salaried,1253832,31-03-2011,Gold,Salary
18568,Theodore Bains,Male,59,Bhubaneswar,Odisha,588087,15-11-1995,30,Married,High School,Retired,470939,04-10-2020,Regular,Salary
18569,Gunbir Bal,Male,69,Patna,Bihar,613397,13-08-1997,28,Married,Master,Self-employed,1497402,11-06-2011,Gold,Savings
18570,Gaurika Mitter,Male,21,Lucknow,Uttar Pradesh,555923,30-10-2010,15,Married,PhD,Salaried,742752,03-12-2014,Silver,Current
18571,Reva Acharya,Male,59,Jaipur,Rajasthan,331810,18-09-1989,36,Single,Master,Retired,266399,21-07-2014,Regular,Current
18572,Janya Boase,Male,46,Jaipur,Rajasthan,713697,31-10-1986,39,Single,Bachelor,Student,69099,29-12-2022,Regular,Current
18573,Ishwar Shere,Male,53,Jaipur,Rajasthan,255960,12-04-1967,58,Single,Diploma,Retired,337537,30-11-2011,Regular,Salary
18574,Joshua Raghavan,Male,63,Pune,Maharashtra,148387,03-10-1981,44,Married,Diploma,Salaried,1499298,20-01-2016,Gold,Salary
18575,Mohini Taneja,Male,36,Pune,Maharashtra,818202,29-07-1974,51,Single,Bachelor,Salaried,1445479,04-04-2015,Gold,Salary
18576,Hiral Tak,Female,27,Kolkata,West Bengal,439929,24-11-2015,10,Married,Diploma,Salaried,718840,01-01-2022,Silver,Current
18577,Vasatika Chandran,Female,60,Patna,Bihar,654167,03-03-2003,22,Married,Bachelor,Self-employed,1763498,28-11-2012,Gold,Current
18578,Jacob Kata,Male,54,Hyderabad,Telangana,418267,21-06-2019,6,Married,Bachelor,Business Owner,2604161,20-11-2019,Platinum,Salary
18579,Avi Kibe,Male,56,Thiruvananthapuram,Kerala,22515,13-12-1965,60,Single,Diploma,Self-employed,1356881,17-01-2019,Gold,Savings
18580,Oeshi Gour,Female,53,Chandigarh,Punjab,46059,01-03-1988,37,Single,Diploma,Student,73328,26-04-2016,Regular,Salary
18581,Urvi Kanda,Male,33,Ahmedabad,Gujarat,564944,07-02-1965,60,Single,PhD,Salaried,806537,15-11-2024,Silver,Current
18582,Saksham Subramanian,Male,37,Bhubaneswar,Odisha,899060,30-01-1999,26,Married,Diploma,Business Owner,1876480,23-11-2018,Gold,Salary
18583,Aarna Datta,Male,47,Bangalore,Karnataka,702481,01-06-1996,29,Single,Diploma,Student,141513,02-08-2012,Regular,Salary
18584,Yasti Brahmbhatt,Male,23,Delhi,Delhi,216615,09-10-1998,27,Married,High School,Retired,308360,19-12-2012,Regular,Salary
18585,Chandran Kumer,Male,30,Ahmedabad,Gujarat,580711,26-10-1973,52,Married,Diploma,Business Owner,2279282,30-09-2014,Platinum,Current
18586,Rajeshri Dubey,Male,34,Bhubaneswar,Odisha,789316,28-02-1997,28,Single,Diploma,Self-employed,1695259,26-06-2023,Gold,Current
18587,Ryan Sheth,Female,44,Chennai,Tamil Nadu,38929,13-06-2002,23,Married,High School,Salaried,1206024,20-11-2017,Gold,Salary
18588,Vanya Oak,Female,52,Hyderabad,Telangana,219687,29-09-1962,63,Married,High School,Business Owner,1537850,27-03-2017,Gold,Salary
18589,Kashish Khosla,Male,42,Chennai,Tamil Nadu,778432,11-12-1989,36,Married,Bachelor,Student,103302,03-12-2015,Regular,Current
18590,Diya Apte,Female,25,Lucknow,Uttar Pradesh,617637,24-03-1993,32,Single,Diploma,Self-employed,1537933,25-03-2018,Gold,Current
18591,Brinda Sarraf,Female,47,Bangalore,Karnataka,958288,10-08-1970,55,Single,High School,Student,143166,19-04-2024,Regular,Current
18592,Chameli Khanna,Female,49,Patna,Bihar,165478,19-08-1987,38,Single,Master,Student,190823,21-04-2013,Regular,Salary
18593,Rajata Sarkar,Female,70,Lucknow,Uttar Pradesh,911269,21-02-1981,44,Single,Bachelor,Salaried,1217216,07-07-2017,Gold,Current
18594,Jacob Chad,Male,21,Ahmedabad,Gujarat,687175,25-08-2003,22,Married,High School,Business Owner,1549985,23-10-2022,Gold,Salary
18595,Yug Lad,Female,53,Mumbai,Maharashtra,324844,16-02-2004,21,Married,Master,Student,67902,04-07-2012,Regular,Salary
18596,Ekaraj Choudhary,Female,23,Chennai,Tamil Nadu,239418,23-07-1995,30,Divorced,Diploma,Self-employed,1373026,31-08-2014,Gold,Salary
